sku_id,group_id,group_name,group_size,brand_canonical,product_form,unit,origin,pack_count,ean,sku_name,method_version,dataset_sha256
H8391001_S_OE0111,G5_0428611a46834a02,THANN 東方米糠 香皂 100g (泰國),1,THANN,soap_bar,100g,泰國,1,,天然東方米糠皂 100g (新舊包裝隨機發送),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8391001_S_RC0106,G5_de3959fc860c3167,THANN 純米 香皂 100g (泰國),1,THANN,soap_bar,100g,泰國,1,,純米天然米糠皂 100g (新舊包裝隨機發送),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8424001_S_4891392106755,G5_e0b61d84cb599e5a,滴露 松木 香皂 100g (中國),1,滴露,soap_bar,100g,中國,1,4891392106755,- 滴露經典松木香皂 100g 4 送 1優惠裝 [原裝正貨](新舊包裝隨機發貨),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8424001_S_6297000323060,G5_aa7de67c67c17168,加信氏 皇室 香皂 110g (中國),1,加信氏,soap_bar,110g,中國,4,6297000323060,- 加信氏 皇室香皂110g 4個裝新舊包裝隨機發貨,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8427001_S_9329401000428,G5_2b778556442d3a1d,THE GOAT SKINCARE 山羊奶·洋甘菊 香皂 100g (澳洲),1,THE GOAT SKINCARE,soap_bar,100g,澳洲,1,9329401000428,山羊奶皂 洋甘菊味 100g (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8427001_S_9349254002011-01,G5_901e8343e0e741ae,Goat Soap 山羊奶·原味 香皂 24pc (澳洲),1,Goat Soap,soap_bar,24pc,澳洲,24,,【*24 pcs】純天然山羊奶皂 - 原味 100克  (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8427001_S_9349254002028-01,G5_e04f61bb206de1a3,Goat Soap 山羊奶·檸檬香 香皂 24pc (澳洲),1,Goat Soap,soap_bar,24pc,澳洲,24,,【*24 pcs】純天然山羊奶皂 - 檸檬香 100克 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8427001_S_9349254002035-01,G5_04d19334ce46d6a5,Goat Soap 山羊奶·燕麥 香皂 24pc (澳洲),1,Goat Soap,soap_bar,24pc,澳洲,24,,【*24 pcs】純天然山羊奶皂 - 燕麥 100克(平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8427001_S_9349254002042-01,G5_8b92daa2c8359fed,Goat Soap 麥盧卡蜂蜜·山羊奶 香皂 24pc (澳洲),1,Goat Soap,soap_bar,24pc,澳洲,24,,【*24 pcs】純天然山羊奶皂 - 麥盧卡蜂蜜 100克 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8427001_S_9349254002059-01,G5_10aba36f585f9c1c,Goat Soap 摩洛哥堅果油·山羊奶 香皂 24pc (澳洲),1,Goat Soap,soap_bar,24pc,澳洲,24,,【*24 pcs】純天然山羊奶皂 - 摩洛哥堅果油 100克 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8427001_S_9349254002066-01,G5_eddc176a324e91aa,Goat Soap 山羊奶·椰子油 香皂 24pc (澳洲),1,Goat Soap,soap_bar,24pc,澳洲,24,,【*24 pcs】純天然山羊奶皂 - 椰子油 100克 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8427001_S_9400541044029-01,G5_9ff88487662bfb90,Protex 香皂 90g (泰國),1,Protex,soap_bar,90g,泰國,1,,【破損特價】溫和抗菌皂 90G (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8427001_S_9556031064227-01,G5_5db3872255e26676,Protex 清新 香皂 90g (泰國),1,Protex,soap_bar,90g,泰國,1,,【破損特價】清新香味 抗菌皂 90g(平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8461001_S_NL0004,G5_4bf6f562b20f19d9f7,Natural Life 麥蘆卡蜂蜜蜂膠·有效期 香皂 100g (澳洲),1,Natural Life,soap_bar,100g,澳洲,1,,麥蘆卡蜂蜜蜂膠皂 100g 有效期 9/2026,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8513003_S_Ehome-2011,G5_caafde83b805c974,牛奶 皂紙 規格未知 (中國),1,,soap_paper,,中國,1,,"(藍色牛奶味) 便攜香皂紙, 兒童洗手香皂片, 外出旅行, 防疫衛生殺菌, 一次性番梘紙, 花瓣香皂紙片",multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8513003_S_Ehome-2012,G5_46b8a0ba8ab5c371,玫瑰味 皂紙 規格未知 (中國),1,,soap_paper,,中國,1,,"(粉色玫瑰味) 便攜香皂紙, 兒童洗手香皂片, 外出旅行, 防疫衛生殺菌, 一次性番梘紙, 花瓣香皂紙片",multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8562001_S_13So01MaA0701,G5_1c3cdb0f025baf09,Freedom 日期·曲酸·最佳 香皂 140g (中國),1,Freedom,soap_bar,140g,中國,1,,美白曲酸皂條，140g [此日期前最佳 08日03月2027年 ],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8562001_S_13So01Ona0103,G5_c3b5e8e3f4721fe2,O NATURALS 死海泥·綠色 潔面 114g (以色列),1,O NATURALS,face_cleanser,114g,以色列,3,,（3 件裝）死海泥和綠色粘土天然香皂潔面乳，每件 114 克 (新舊包裝隨機發貨),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8699001_S_L100031,G5_d60c211dfae1e6e5,妮維雅 牛奶 沐浴露 340ml (日本),1,妮維雅,body_wash,340ml,日本,2,,Creme Care 牛奶滋潤沐浴乳 白皂香味 補充裝 340ML X 2,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8699001_S_L100037,G5_3dd0de2830993bcc,Naïve 沐浴露 360ml (日本),1,Naïve,body_wash,360ml,日本,2,,多啦A夢Kracie Naive  沐浴露補充裝  360ML X 2 (藍),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8699001_S_L100038,G5_6c383d2ee19c32c8,Naïve 泡沫 沐浴露 480ml (日本),1,Naïve,body_wash,480ml,日本,2,,多啦A夢Kracie Naive 泡沫沐浴露補充裝(黃)  480ML X 2,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8699001_S_L100129,G5_9f9c44b6730c445c,Mitsuei pure·小蒼蘭 沐浴露 500ml (日本),1,Mitsuei,body_wash,500ml,日本,1,,日本Pure Body  小蒼蘭香味 沐浴露 500ML,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8699001_S_L100130,G5_9b340c08145d410f,Mitsuei pure·茉莉花 沐浴露 500ml (日本),1,Mitsuei,body_wash,500ml,日本,1,,日本Pure Body  茉莉花香味 沐浴露 500ML,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8708001_S_PC5010_Bx6,G5_2fd95bd5bf9d4126,藍色 皂紙 20pc (中國),1,,soap_paper,20pc,中國,1,,[20片裝] 藍色 盒裝 便攜香皂紙 戶外洗手香皂片紙 肥皂片 [平行進口] [6件販量裝],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8708001_S_PC5010_Fx6,G5_e4de9668e54306de,紫色 皂紙 20pc (中國),1,,soap_paper,20pc,中國,1,,[20片裝] 紫色 盒裝 便攜香皂紙 戶外洗手香皂片紙 肥皂片 [平行進口] [6件販量裝],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8734001_S_Dor_care_body_soap,G5_8511a84bad9fc792,Camellia D’or 油乳木果油·山茶 香皂 規格未知 (中國),1,Camellia D’or,soap_bar,,中國,1,,Camellia D’or 山茶油乳木果油手工皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8765001_S_25154,G5_d6cd9b43028df119,GOONGBE 兒童 香皂 90g (韓國),1,GOONGBE,soap_bar,90g,韓國,1,,宮中秘策 兒童溫和香皂 90g | 平行進口商品,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8782002_S_8858891600715,G5_fc8910475ccd5ce6,泰國 香皂 65g (泰國),1,,soap_bar,65g,泰國,1,8858891600715,泰國製造JAM 手工米乳皂65g (平行進口貨),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8822001_S_SIBUSOAP_2051,G5_0adbc573e56ee7c3,SIBU 沐浴·潔面 香皂 100g (美國),1,SIBU,soap_bar,100g,美國,1,,沙棘潔面及沐浴皂 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8848001_S_STL_003,G5_33808cc0866c8f92,聖樂 日期·最佳·清涼 香皂 100g (泰國),1,聖樂,soap_bar,100g,泰國,1,,清涼適香皂100g [香港行貨] 泰國蛇牌 | 肥皂 *此日期前最佳: 2027年5月16日,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8867001_S_52224014,G5_56bc12a9f7d1c879,alverde 艾薇德·草精油·馬鞭草 香皂 100g (德國),1,alverde,soap_bar,100g,德國,1,,艾薇德 有機檸檬馬鞭草精油肥皂 (100克) 平行進口,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8867001_S_PEN0005,G5_79fba7d78bd87a2b,PENATEN 嬰兒·潤膚·蜜糖 香皂 90g (歐盟),1,PENATEN,soap_bar,90g,歐盟,1,,牧羊人 嬰兒溫和蜜糖潤膚肥皂 90g #嬰兒蜜糖皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8976001_S_809280018602,G5_612030a5d2c5babc,Fresh 新日期·馥蕾詩·馬鞭草 香皂 250g (法國),1,Fresh,soap_bar,250g,法國,1,,【香港行貨】【新日期】馥蕾詩馬鞭草瑰麗香皂250g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8999001_S_LZ_soap_4710942103153,G5_fe0436e583638362,里仁 香皂 100g (台灣),1,里仁,soap_bar,100g,台灣,1,4710942103153,素皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8999001_S_LZ_soap_4710942103184,G5_17ebef3b2ad46ce3,里仁 蘆薈 香皂 規格未知 (台灣),1,里仁,soap_bar,,台灣,1,4710942103184,蘆薈手工皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8999001_S_LZ_soap_4710942103450,G5_41fa3c719399b1cb,里仁 洗髮皂 規格未知 (台灣),1,里仁,shampoo_bar,,台灣,1,4710942103450,養護洗髮皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8999001_S_LZ_soap_4710942104075,G5_cbade17573ad0f5f,里仁 平衡 洗髮皂 250ml (台灣),1,里仁,shampoo_bar,250ml,台灣,1,4710942104075,平衡洗髮皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9071001_S_SKN5022026590001,G5_89d3161202d05018,Cubed HK 金盞花·潔膚 香皂 100g (美國),1,Cubed HK,soap_bar,100g,美國,1,,金盞花舒緩潔膚皂 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9125001_S_10800175,G5_c5e78933b10eadc9,Alterra 紅石榴 香皂 100g (德國),1,Alterra,soap_bar,100g,德國,1,,Alterra 德國天然有機紅石榴肥皂(平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9125001_S_10800180,G5_692b7396eddccacd,Alterra 薰衣草 香皂 100g (德國),1,Alterra,soap_bar,100g,德國,1,,Alterra 德國天然有機薰衣草肥皂 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9125001_S_10800181,G5_74a14f2ba8ac8a98,Alterra 香皂 100g (德國),1,Alterra,soap_bar,100g,德國,1,,Alterra 德國天然有機香橙肥皂 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9125001_S_10800196,G5_5496c2dd930d80d1,Alterra 植物 香皂 100g (德國),1,Alterra,soap_bar,100g,德國,1,,Alterra 德國天然有機植物肥皂(平行進口) 新!,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9125001_S_10900199,G5_56bc12a9f7d1c87910,alverde 馬鞭草 香皂 100g (德國),1,alverde,soap_bar,100g,德國,1,,Alverde天然有機馬鞭草皂 *送皂網1個(平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9125001_S_10900262,G5_bd5a4e7494e04b85,alverde 蜜桃 香皂 100g (德國),1,alverde,soap_bar,100g,德國,1,,Alverde天然有機蜜桃皂 (送皂網1個)(平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9125001_S_48200101,G5_9fe9a0edc8c5e7de87,PELICAN 黑色素·美臀·蜜桃 香皂 80g (日本),1,PELICAN,soap_bar,80g,日本,1,,蜜桃保濕去角質&黑色素美臀皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9125001_S_48200102,G5_40ab7d53891ddeea,PELICAN 沐浴·牛乳 香皂 80g (日本),1,PELICAN,soap_bar,80g,日本,1,,日本抹茶牛乳保濕洗顏沐浴皂 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9125001_S_48200103,G5_3b9e0dfd6733ecd6,PELICAN 草莓牛奶 香皂 80g (日本),1,PELICAN,soap_bar,80g,日本,1,,日本草莓牛奶皂 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9140001_S_G20A_PanOxyl_303160264047,G5_a0664ad53e27a675,PanOxyl 面部和身體·祛痘·肌膚 香皂 113g,1,PanOxyl,soap_bar,113g,,1,,祛痘肥皂番梘 香皂 痤瘡消除身體肥皂 113g [D32] 面部和身體皂10% 過氧化苯甲酰 適用於痤瘡肌膚 平行進口,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9222001_S_bathball-jp967041pl,G5_9ddf50661202c1e3,Targa 洗手 香皂 100g (中國),1,Targa,soap_bar,100g,中國,1,,新幹線玩具洗手皂/肥皂/石鹼/香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9250001_S_A9349254005005,G5_8cb20d1c3eb5429e,Goat Soap 摩洛哥堅果油·麥盧卡蜂蜜·山羊奶 香皂 100g (澳洲),1,Goat Soap,soap_bar,100g,澳洲,6,,GOAT SOAPS 山羊奶皂套装 6隻裝 100g*6（原味、檸檬香、燕麥、麥盧卡蜂蜜、摩洛哥堅果油、椰子油）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9299001_S_6901404341253_3pcs,G5_55e1a8dac524bd7e,蜂花 硫磺 香皂 125g (中國),1,蜂花,soap_bar,125g,中國,3,6901404341253,【x3件】上海硫磺皂 (紙盒裝) 125克,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9299001_S_6901404712534,G5_db5f14f2847a2e5e,蜂花 梨韻春茶 香皂 125g (中國),1,蜂花,soap_bar,125g,中國,4,6901404712534,香皂 梨韻春茶 (125克 x 4件)【6901404712534】,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9299001_S_6901404812548,G5_3ecb8160377d40aa,蜂花 洛神牡丹 香皂 125g (中國),1,蜂花,soap_bar,125g,中國,4,6901404812548,香皂 洛神牡丹  125克x4件 【6901404812548】,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9299001_S_SD6901404571506,G5_e2dc88dd6fd2add7,泉昌 洗衣皂 150g (中國),1,泉昌,laundry_soap,150g,中國,2,,扇牌洗衣皂 #新包裝 #香港行貨 #泉昌代理 150g*2件,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9299001_S_SOHC-HN001,G5_306fb95a6bb04b0f,泉昌 蜜糖 香皂 100g (中國),1,泉昌,soap_bar,100g,中國,1,,Honeycomb手工蜜糖皂  100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9330001_S_PE-SO-01,G5_4fb8cdf12b402c73,膠原蛋白·植物·沐浴 香皂 2pc (日本),1,,soap_bar,2pc,日本,1,,日本製造MAX植物由來保濕溫和沐浴香皂/水解膠原蛋白神經醯胺洗澡肥皂(1包2枚入，平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9338001_S_D-CP-01,G5_1f64e52736a59ae5,Tanokai 便攜式·薰衣草·旅行 皂紙 50pc (中國),1,Tanokai,soap_paper,50pc,中國,3,,[旅人必備]150片(50片x 3 盒)旅行便攜式肥皂紙 一次性迷你香味隨身攜帶洗手清潔香皂片 混裝發貨  薰衣草 /綠茶/玫瑰（D-CP）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9357001_S_4891080100034,G5_7dea2ea3723dfeb1,Johnson's 及滋養肌膚 香皂 120g (馬來西亞),1,Johnson's,soap_bar,120g,馬來西亞,3,4891080100034,Johnson's - 香枧 溫和清潔及滋養肌膚 120g×3盒（4891080100034）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9357001_S_4892368001111,G5_1192dbc0316390c3,棕欖 蘆薈 香皂 115g (泰國),1,棕欖,soap_bar,115g,泰國,4,4892368001111,棕欖自然之選香皂-蘆薈保濕115g×4（4892368001111）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9357001_S_4892368001135,G5_df7804556f3be984,棕欖 牛乳 香皂 115g (泰國) #df7804,1,棕欖,soap_bar,115g,泰國,4,4892368001135,棕欖自然之選香皂-牛乳嫩膚115g × 4 （4892368001135）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9357001_S_4897025527393,G5_1ea2fcaf322c0da7,低刺激·嬰兒·無香 未分類 100g,1,,UNKNOWN,100g,,1,4897025527393,嬰兒透明蜜糖梘 100g#無香料低刺激（4897025527393）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9422001_S_WISHMI-0974,G5_d54995edcbe6fa2e,ONE WITH NATURE 死海泥·潔面·礦物 香皂 198g (約旦),1,ONE WITH NATURE,soap_bar,198g,約旦,1,,約旦 死海泥 礦物 香皂 / 潔面皂 198克 Dead Sea Mud,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9422001_S_WISHMI-0977,G5_de9122c940315666,ONE WITH NATURE 死海·潔面·石榴 香皂 200g (約旦),1,ONE WITH NATURE,soap_bar,200g,約旦,1,,約旦 死海 柚子+石榴 礦物香皂 / 潔面皂 200克 (葡萄柚芭樂),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9422001_S_WISHMI-0980,G5_29f5839308893ebb,ONE WITH NATURE 洋甘菊·死海·潔面 香皂 198g (約旦),1,ONE WITH NATURE,soap_bar,198g,約旦,1,,死海 硫磺 洋甘菊 礦物皂 / 潔面皂  (Sulfur & Chamomile) 198g 平行進口 新舊包裝 隨機出貨,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9467001_S_Sweet_Dream_Soap,G5_af11a5ff78210bf9,AYUR BALA 香皂 100g (泰國),1,AYUR BALA,soap_bar,100g,泰國,1,,甜睡手工肥皂-保濕 (100克),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9481001_S_H2583,G5_ad794a2bf9230d6b,登の家 淡化黑色素·沐浴·蜜桃 香皂 80g (中國),1,登の家,soap_bar,80g,中國,1,,West&Month 蜜桃粉嫩肥皂 私密處粉嫩肥皂 沐浴肥皂 身體清潔美膚皂 淡化黑色素,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9481001_S_H2584,G5_cef7a66ad5314bc7,登の家 防汗 止汗/體香 12pc (中國),1,登の家,deodorant,12pc,中國,1,,【12片】EELHOE 腋下吸汗貼 腋下止汗貼 防汗吸汗貼 超薄吸汗貼 夏季止汗墊 隱形持久（最少至2027-3）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9481001_S_H2585,G5_95cf493f2c55b93c,登の家 精油·草本 未分類 10ml (中國),1,登の家,UNKNOWN,10ml,中國,1,,South Moon 草本通便塑身精油 潤腸通便精油 緊緻塑形精油 瘦身精油 收肚子 清腸排油,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9481001_S_H3808,G5_397213b2ead734ec,KORMESIC 淡化黑色素·膠原蛋白·維生素 香皂 90g (中國),1,KORMESIC,soap_bar,90g,中國,1,,【90g】KORMESIC 維生素C 膠原蛋白皂 沐浴皂 美白皂 清潔沐浴皂 私密處粉嫩肥皂 沐浴肥皂 身體清潔美膚皂 淡化黑色素【Exp:22/11/2026】,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9481001_S_H4445,G5_75327cab0c4168fb,登の家 日本製·沐浴·粉刺 香皂 100g (日本),1,登の家,soap_bar,100g,日本,1,,【日本製】日本藥用清潔皂 防止體臭藥用肥皂 防粉刺 防汗臭身體清潔護理肥皂 殺菌沐浴皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9481001_S_H4968,G5_3ae12a28fb41407c,登の家 平衡·暗瘡·沐浴 香皂 100g (台灣),1,登の家,soap_bar,100g,台灣,1,,【台灣製|針對背部】DR.ITAYA 黑魔法控油保濕美背皂 竹炭背部去痘皂 洗背皂 背部暗瘡清潔肥皂 吸附油脂 去除角質深層清潔身體香皂 淨痘沐浴皂 控油平衡潔膚皂 沐浴皂 去痘皂 背部去痘清潔,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9564001_S_KU05SB06,G5_7547e0504d57e160,LUX 力士·款式 香皂 規格未知 (印尼),1,LUX,soap_bar,,印尼,1,,力士 香皂 6件 [平行進口] (LUX) 款式隨機發貨,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9564001_S_VI06PS100,G5_3f307bd2918305d7,松焦油 香皂 100g (澳洲),1,,soap_bar,100g,澳洲,1,4897037940333,膚癬敵 松焦油皂 100克 (4897037940333),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9564001_S_YH05SS100,G5_a2bcfc29398e6744,潔膚·硫磺 香皂 100g,1,,soap_bar,100g,,1,4897132310581,Y.H.W 天然潔膚 硫磺皂 100克 (4897132310581),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9592001_S_S001__88,G5_b84ccd060419cb86,SHIOK SHOP 洋甘菊·木果 香皂 100g (香港),1,SHIOK SHOP,soap_bar,100g,香港,1,,S#001 乳油木果洋甘菊皂［100G］,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9592001_S_S007__88,G5_f48a92eed69b7b9d,SHIOK SHOP 何首烏 洗髮皂 100g (香港),1,SHIOK SHOP,shampoo_bar,100g,香港,1,,S#007 何首烏苦茶油洗髮皂［100G］,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9592001_S_S009D2__88,G5_6d0ccfa8a45d4021,SHIOK SHOP 滋養·羊奶·酪梨 香皂 90g (香港),1,SHIOK SHOP,soap_bar,90g,香港,1,,S#009D2 酪梨滋養皂 (羊奶配方)［90G］,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9592001_S_S010C__78,G5_6e4c1bd7aa95a51f,SHIOK SHOP 平安·改良·艾草 香皂 90g (香港),1,SHIOK SHOP,soap_bar,90g,香港,1,,S#010C 艾草平安皂 (改良配方)［90G］,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9592001_S_S011B__78,G5_d6a52d53a65d08c7,SHIOK SHOP 金盞花 香皂 90g (香港),1,SHIOK SHOP,soap_bar,90g,香港,1,,S#011B 金盞花皂［90G］,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9592001_S_S011C__98,G5_ca4c951d26b9f3dc,SHIOK SHOP 金盞花·羊奶 香皂 100g (香港),1,SHIOK SHOP,soap_bar,100g,香港,1,,S#011C 金盞花皂(羊奶配方)［100G］,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9592001_S_S015B__78,G5_8425e2388e4c7391,SHIOK SHOP 改良 香皂 90g (香港),1,SHIOK SHOP,soap_bar,90g,香港,1,,S#015B 小蓖麻皂(改良配方)［90G］,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9592001_S_S016B__88,G5_93fe46aa60d789c6,SHIOK SHOP 紫草 香皂 90g (香港),1,SHIOK SHOP,soap_bar,90g,香港,1,,S#016B 紫草皂(滋潤配方)［90G］,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9592001_S_S017B__78,G5_e23504ce6aa426f7,SHIOK SHOP 蜂蜜 香皂 90g (香港),1,SHIOK SHOP,soap_bar,90g,香港,1,,S#017B 蜂蜜甜杏滋潤皂［90G］,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
